batch,action_idx,action,Q,W
68400,2,"('wait', 0, 2)",-9.000313758850098,-31.441158294677734
68400,3,"('wait', 1, 0)",-10.042875289916992,-36.6450080871582
68400,4,"('wait', 1, 1)",-6.128078937530518,-17.370285034179688
68400,5,"('wait', 1, 2)",-6.496337413787842,-18.98395347595215
68400,6,"('wait', 2, 0)",-9.997235298156738,-40.43928146362305
68400,7,"('wait', 2, 1)",-6.955199241638184,-25.823305130004883
68400,8,"('wait', 2, 2)",-5.296793460845947,-11.821531295776367
68400,9,"('hunt', 0, 0)",-12.833474159240723,-46.71326446533203
68400,10,"('hunt', 0, 1)",-8.882721900939941,-29.954750061035156
68400,11,"('hunt', 0, 2)",-9.032388687133789,-30.961830139160156
68400,12,"('hunt', 1, 0)",-9.754064559936523,-34.87361526489258
68400,13,"('hunt', 1, 1)",-5.977326393127441,-15.86866283416748
68400,14,"('hunt', 1, 2)",-6.08879280090332,-16.737882614135742
68400,15,"('hunt', 2, 0)",-9.487908363342285,-38.13143539428711
68400,16,"('hunt', 2, 1)",-7.102340221405029,-24.733318328857422
68400,17,"('hunt', 2, 2)",-4.61946964263916,-9.07005786895752
68400,18,"('expedition', 0, 0)",,
68600,0,"('wait', 0, 0)",-12.345365524291992,-46.002159118652344
68600,1,"('wait', 0, 1)",-9.375935554504395,-32.505672454833984
68600,2,"('wait', 0, 2)",-9.000313758850098,-31.441158294677734
68600,3,"('wait', 1, 0)",-10.062779426574707,-36.70526123046875
68600,4,"('wait', 1, 1)",-6.129443645477295,-17.370363235473633
68600,5,"('wait', 1, 2)",-6.496337413787842,-18.98395347595215
68600,6,"('wait', 2, 0)",-9.997235298156738,-40.43928146362305
68600,7,"('wait', 2, 1)",-6.955199241638184,-25.823305130004883
68600,8,"('wait', 2, 2)",-5.296793460845947,-11.821531295776367
68600,9,"('hunt', 0, 0)",-12.860576629638672,-46.75785827636719
68600,10,"('hunt', 0, 1)",-8.886109352111816,-29.96495819091797
68600,11,"('hunt', 0, 2)",-9.035871505737305,-30.971054077148438
68600,12,"('hunt', 1, 0)",-9.754064559936523,-34.87361526489258
68600,13,"('hunt', 1, 1)",-5.977326393127441,-15.86866283416748
68600,14,"('hunt', 1, 2)",-6.08879280090332,-16.737882614135742
68600,15,"('hunt', 2, 0)",-9.492877960205078,-38.156307220458984
68600,16,"('hunt', 2, 1)",-7.102340221405029,-24.733318328857422
68600,17,"('hunt', 2, 2)",-4.5968241691589355,-9.049982070922852
68600,18,"('expedition', 0, 0)",,
68800,0,"('wait', 0, 0)",-12.355228424072266,-45.923828125
68800,1,"('wait', 0, 1)",-9.387228965759277,-32.49921417236328
68800,2,"('wait', 0, 2)",-9.000313758850098,-31.441158294677734
68800,3,"('wait', 1, 0)",-10.062779426574707,-36.70526123046875
68800,4,"('wait', 1, 1)",-6.129443645477295,-17.370363235473633
68800,5,"('wait', 1, 2)",-6.497842311859131,-18.982698440551758
68800,6,"('wait', 2, 0)",-10.002513885498047,-40.4465446472168
68800,7,"('wait', 2, 1)",-6.955199241638184,-25.823305130004883
68800,8,"('wait', 2, 2)",-5.296793460845947,-11.821531295776367
68800,9,"('hunt', 0, 0)",-12.860576629638672,-46.75785827636719
68800,10,"('hunt', 0, 1)",-8.886109352111816,-29.96495819091797
68800,11,"('hunt', 0, 2)",-9.039334297180176,-30.956254959106445
68800,12,"('hunt', 1, 0)",-9.754064559936523,-34.87361526489258
68800,13,"('hunt', 1, 1)",-5.977326393127441,-15.86866283416748
68800,14,"('hunt', 1, 2)",-6.089934349060059,-16.724143981933594
68800,15,"('hunt', 2, 0)",-9.513182640075684,-38.21440124511719
68800,16,"('hunt', 2, 1)",-7.104933261871338,-24.719789505004883
68800,17,"('hunt', 2, 2)",-4.600360870361328,-8.81472396850586
68800,18,"('expedition', 0, 0)",,
69000,0,"('wait', 0, 0)",-12.361042022705078,-45.930301666259766
69000,1,"('wait', 0, 1)",-9.4063138961792,-32.563079833984375
69000,2,"('wait', 0, 2)",-8.996227264404297,-31.362123489379883
69000,3,"('wait', 1, 0)",-10.062779426574707,-36.70526123046875
69000,4,"('wait', 1, 1)",-6.130799770355225,-17.370223999023438
69000,5,"('wait', 1, 2)",-6.5008344650268555,-18.97981834411621
69000,6,"('wait', 2, 0)",-10.002513885498047,-40.4465446472168
69000,7,"('wait', 2, 1)",-6.958094120025635,-25.82731819152832
69000,8,"('wait', 2, 2)",-5.297064781188965,-11.820219039916992
69000,9,"('hunt', 0, 0)",-12.88171100616455,-46.80879592895508
69000,10,"('hunt', 0, 1)",-8.886109352111816,-29.96495819091797
69000,11,"('hunt', 0, 2)",-9.046244621276855,-30.950756072998047
69000,12,"('hunt', 1, 0)",-9.758216857910156,-34.86017990112305
69000,13,"('hunt', 1, 1)",-5.978391170501709,-15.854586601257324
69000,14,"('hunt', 1, 2)",-6.0910749435424805,-16.73809814453125
69000,15,"('hunt', 2, 0)",-9.53347110748291,-38.272377014160156
69000,16,"('hunt', 2, 1)",-7.107512950897217,-24.705974578857422
69000,17,"('hunt', 2, 2)",-4.553114891052246,-8.368886947631836
69000,18,"('expedition', 0, 0)",,
69200,0,"('wait', 0, 0)",-12.361042022705078,-45.930301666259766
69200,1,"('wait', 0, 1)",-9.410057067871094,-32.560569763183594
69200,2,"('wait', 0, 2)",-8.996227264404297,-31.362123489379883
69200,3,"('wait', 1, 0)",-10.063985824584961,-36.62491989135742
69200,4,"('wait', 1, 1)",-6.130799770355225,-17.370223999023438
69200,5,"('wait', 1, 2)",-6.5008344650268555,-18.97981834411621
69200,6,"('wait', 2, 0)",-10.013020515441895,-40.461944580078125
69200,7,"('wait', 2, 1)",-6.958094120025635,-25.82731819152832
69200,8,"('wait', 2, 2)",-5.297064781188965,-11.820219039916992
69200,9,"('hunt', 0, 0)",-12.88171100616455,-46.80879592895508
69200,10,"('hunt', 0, 1)",-8.886109352111816,-29.96495819091797
69200,11,"('hunt', 0, 2)",-9.046244621276855,-30.950756072998047
69200,12,"('hunt', 1, 0)",-9.762354850769043,-34.87446212768555
69200,13,"('hunt', 1, 1)",-5.980520248413086,-15.883831024169922
69200,14,"('hunt', 1, 2)",-6.0910749435424805,-16.73809814453125
69200,15,"('hunt', 2, 0)",-9.553658485412598,-38.32999038696289
69200,16,"('hunt', 2, 1)",-7.11522102355957,-24.697446823120117
69200,17,"('hunt', 2, 2)",-4.522239685058594,-8.570206642150879
69200,18,"('expedition', 0, 0)",,
69400,0,"('wait', 0, 0)",-12.366819381713867,-45.93632125854492
69400,1,"('wait', 0, 1)",-9.410057067871094,-32.560569763183594
69400,2,"('wait', 0, 2)",-8.996227264404297,-31.362123489379883
69400,3,"('wait', 1, 0)",-10.068397521972656,-36.62799835205078
69400,4,"('wait', 1, 1)",-6.130799770355225,-17.370223999023438
69400,5,"('wait', 1, 2)",-6.503809928894043,-18.977855682373047
69400,6,"('wait', 2, 0)",-10.018250465393066,-40.46932601928711
69400,7,"('wait', 2, 1)",-6.958094120025635,-25.82731819152832
69400,8,"('wait', 2, 2)",-5.297199249267578,-11.819881439208984
69400,9,"('hunt', 0, 0)",-12.9085111618042,-46.85282897949219
69400,10,"('hunt', 0, 1)",-8.886109352111816,-29.96495819091797
69400,11,"('hunt', 0, 2)",-9.046244621276855,-30.950756072998047
69400,12,"('hunt', 1, 0)",-9.762354850769043,-34.87446212768555
69400,13,"('hunt', 1, 1)",-5.981581211090088,-15.869996070861816
69400,14,"('hunt', 1, 2)",-6.0910749435424805,-16.73809814453125
69400,15,"('hunt', 2, 0)",-9.578679084777832,-38.37870407104492
69400,16,"('hunt', 2, 1)",-7.11522102355957,-24.697446823120117
69400,17,"('hunt', 2, 2)",-4.551156044006348,-8.770090103149414
69400,18,"('expedition', 0, 0)",,
69600,0,"('wait', 0, 0)",-12.37257194519043,-45.942283630371094
69600,1,"('wait', 0, 1)",-9.410057067871094,-32.560569763183594
69600,2,"('wait', 0, 2)",-9.021992683410645,-31.422412872314453
69600,3,"('wait', 1, 0)",-10.068397521972656,-36.62799835205078
69600,4,"('wait', 1, 1)",-6.132139205932617,-17.369701385498047
69600,5,"('wait', 1, 2)",-6.5052900314331055,-18.977191925048828
69600,6,"('wait', 2, 0)",-10.038599967956543,-40.52442932128906
69600,7,"('wait', 2, 1)",-6.958094120025635,-25.82731819152832
69600,8,"('wait', 2, 2)",-5.297199249267578,-11.819881439208984
69600,9,"('hunt', 0, 0)",-12.935216903686523,-46.91551971435547
69600,10,"('hunt', 0, 1)",-8.886109352111816,-29.96495819091797
69600,11,"('hunt', 0, 2)",-9.068215370178223,-31.000106811523438
69600,12,"('hunt', 1, 0)",-9.75886344909668,-34.793243408203125
69600,13,"('hunt', 1, 1)",-5.981581211090088,-15.869996070861816
69600,14,"('hunt', 1, 2)",-6.0922040939331055,-16.753393173217773
69600,15,"('hunt', 2, 0)",-9.578679084777832,-38.37870407104492
69600,16,"('hunt', 2, 1)",-7.11522102355957,-24.697446823120117
69600,17,"('hunt', 2, 2)",-4.5429463386535645,-8.577215194702148
69600,18,"('expedition', 0, 0)",,
69800,0,"('wait', 0, 0)",-12.37257194519043,-45.942283630371094
69800,1,"('wait', 0, 1)",-9.410057067871094,-32.560569763183594
69800,2,"('wait', 0, 2)",-9.044142723083496,-31.48381233215332
69800,3,"('wait', 1, 0)",-10.068397521972656,-36.62799835205078
69800,4,"('wait', 1, 1)",-6.133475303649902,-17.369062423706055
69800,5,"('wait', 1, 2)",-6.5052900314331055,-18.977191925048828
69800,6,"('wait', 2, 0)",-10.043804168701172,-40.531612396240234
69800,7,"('wait', 2, 1)",-6.9742302894592285,-25.824926376342773
69800,8,"('wait', 2, 2)",-5.297466278076172,-11.820368766784668
69800,9,"('hunt', 0, 0)",-12.956088066101074,-46.965660095214844
69800,10,"('hunt', 0, 1)",-8.886109352111816,-29.96495819091797
69800,11,"('hunt', 0, 2)",-9.068215370178223,-31.000106811523438
69800,12,"('hunt', 1, 0)",-9.786172866821289,-34.82735061645508
69800,13,"('hunt', 1, 1)",-5.982627868652344,-15.85634994506836
69800,14,"('hunt', 1, 2)",-6.0922040939331055,-16.753393173217773
69800,15,"('hunt', 2, 0)",-9.578679084777832,-38.37870407104492
69800,16,"('hunt', 2, 1)",-7.117753505706787,-24.68400001525879
69800,17,"('hunt', 2, 2)",-4.549689769744873,-8.526689529418945
69800,18,"('expedition', 0, 0)",,
70000,0,"('wait', 0, 0)",-12.37257194519043,-45.942283630371094
70000,1,"('wait', 0, 1)",-9.410057067871094,-32.560569763183594
70000,2,"('wait', 0, 2)",-9.06270694732666,-31.54701805114746
70000,3,"('wait', 1, 0)",-10.068397521972656,-36.62799835205078
70000,4,"('wait', 1, 1)",-6.133475303649902,-17.369062423706055
70000,5,"('wait', 1, 2)",-6.521808624267578,-19.05103302001953
70000,6,"('wait', 2, 0)",-10.054159164428711,-40.54499816894531
70000,7,"('wait', 2, 1)",-6.982739448547363,-25.835590362548828
70000,8,"('wait', 2, 2)",-5.297466278076172,-11.820368766784668
70000,9,"('hunt', 0, 0)",-12.997660636901855,-47.06536102294922
70000,10,"('hunt', 0, 1)",-8.889405250549316,-29.95038414001465
70000,11,"('hunt', 0, 2)",-9.068215370178223,-31.000106811523438
70000,12,"('hunt', 1, 0)",-9.805832862854004,-34.794281005859375
70000,13,"('hunt', 1, 1)",-5.983675003051758,-15.870798110961914
70000,14,"('hunt', 1, 2)",-6.09332275390625,-16.739471435546875
70000,15,"('hunt', 2, 0)",-9.578679084777832,-38.37870407104492
70000,16,"('hunt', 2, 1)",-7.117753505706787,-24.68400001525879
70000,17,"('hunt', 2, 2)",-4.493881702423096,-8.232787132263184
70000,18,"('expedition', 0, 0)",,
70200,0,"('wait', 0, 0)",-12.37825870513916,-45.94828796386719
70200,1,"('wait', 0, 1)",-9.410057067871094,-32.560569763183594
70200,2,"('wait', 0, 2)",-9.06270694732666,-31.54701805114746
70200,3,"('wait', 1, 0)",-10.068397521972656,-36.62799835205078
70200,4,"('wait', 1, 1)",-6.1361236572265625,-17.36869239807129
70200,5,"('wait', 1, 2)",-6.521808624267578,-19.05103302001953
70200,6,"('wait', 2, 0)",-10.054159164428711,-40.54499816894531
70200,7,"('wait', 2, 1)",-6.982739448547363,-25.835590362548828
70200,8,"('wait', 2, 2)",-5.297466278076172,-11.820368766784668
70200,9,"('hunt', 0, 0)",-12.997660636901855,-47.06536102294922
70200,10,"('hunt', 0, 1)",-8.925986289978027,-30.08007049560547
70200,11,"('hunt', 0, 2)",-9.068215370178223,-31.000106811523438
70200,12,"('hunt', 1, 0)",-9.809860229492188,-34.781166076660156
70200,13,"('hunt', 1, 1)",-5.9847235679626465,-15.884965896606445
70200,14,"('hunt', 1, 2)",-6.09332275390625,-16.739471435546875
70200,15,"('hunt', 2, 0)",-9.578679084777832,-38.37870407104492
70200,16,"('hunt', 2, 1)",-7.117753505706787,-24.68400001525879
70200,17,"('hunt', 2, 2)",-4.45529317855835,-8.129714965820312
70200,18,"('expedition', 0, 0)",,
70400,0,"('wait', 0, 0)",-12.383925437927246,-45.95402145385742
70400,1,"('wait', 0, 1)",-9.410057067871094,-32.560569763183594
70400,2,"('wait', 0, 2)",-9.06270694732666,-31.54701805114746
70400,3,"('wait', 1, 0)",-10.068397521972656,-36.62799835205078
70400,4,"('wait', 1, 1)",-6.1361236572265625,-17.36869239807129
70400,5,"('wait', 1, 2)",-6.521808624267578,-19.05103302001953
70400,6,"('wait', 2, 0)",-10.054159164428711,-40.54499816894531
70400,7,"('wait', 2, 1)",-6.985560894012451,-25.839542388916016
70400,8,"('wait', 2, 2)",-5.297730445861816,-11.820911407470703
70400,9,"('hunt', 0, 0)",-13.018327713012695,-47.114845275878906
70400,10,"('hunt', 0, 1)",-8.932544708251953,-30.05071449279785
70400,11,"('hunt', 0, 2)",-9.078329086303711,-31.00480079650879
70400,12,"('hunt', 1, 0)",-9.809860229492188,-34.781166076660156
70400,13,"('hunt', 1, 1)",-5.985763072967529,-15.870702743530273
70400,14,"('hunt', 1, 2)",-6.094429969787598,-16.725770950317383
70400,15,"('hunt', 2, 0)",-9.58350944519043,-38.36977767944336
70400,16,"('hunt', 2, 1)",-7.117753505706787,-24.68400001525879
70400,17,"('hunt', 2, 2)",-4.517838001251221,-8.603299140930176
70400,18,"('expedition', 0, 0)",,
70600,0,"('wait', 0, 0)",-12.383925437927246,-45.95402145385742
70600,1,"('wait', 0, 1)",-9.417346954345703,-32.554439544677734
70600,2,"('wait', 0, 2)",-9.06270694732666,-31.54701805114746
70600,3,"('wait', 1, 0)",-10.068397521972656,-36.62799835205078
70600,4,"('wait', 1, 1)",-6.1361236572265625,-17.36869239807129
70600,5,"('wait', 1, 2)",-6.523275375366211,-19.05051612854004
70600,6,"('wait', 2, 0)",-10.054159164428711,-40.54499816894531
70600,7,"('wait', 2, 1)",-7.003300189971924,-25.906389236450195
70600,8,"('wait', 2, 2)",-5.2979936599731445,-11.8207368850708
70600,9,"('hunt', 0, 0)",-13.018327713012695,-47.114845275878906
70600,10,"('hunt', 0, 1)",-8.950728416442871,-30.11510467529297
70600,11,"('hunt', 0, 2)",-9.078329086303711,-31.00480079650879
70600,12,"('hunt', 1, 0)",-9.828746795654297,-34.841068267822266
70600,13,"('hunt', 1, 1)",-5.987844467163086,-15.8991060256958
70600,14,"('hunt', 1, 2)",-6.094429969787598,-16.725770950317383
70600,15,"('hunt', 2, 0)",-9.58350944519043,-38.36977767944336
70600,16,"('hunt', 2, 1)",-7.117753505706787,-24.68400001525879
70600,17,"('hunt', 2, 2)",-4.514626502990723,-8.419410705566406
70600,18,"('expedition', 0, 0)",,
70800,0,"('wait', 0, 0)",-12.383925437927246,-45.95402145385742
70800,1,"('wait', 0, 1)",-9.417346954345703,-32.554439544677734
70800,2,"('wait', 0, 2)",-9.081035614013672,-31.609338760375977
70800,3,"('wait', 1, 0)",-10.076988220214844,-36.6326904296875
70800,4,"('wait', 1, 1)",-6.131312370300293,-17.304304122924805
70800,5,"('wait', 1, 2)",-6.523275375366211,-19.05051612854004
70800,6,"('wait', 2, 0)",-10.054159164428711,-40.54499816894531
70800,7,"('wait', 2, 1)",-7.006105422973633,-25.910266876220703
70800,8,"('wait', 2, 2)",-5.2979936599731445,-11.8207368850708
70800,9,"('hunt', 0, 0)",-13.03882122039795,-47.16386032104492
70800,10,"('hunt', 0, 1)",-8.950728416442871,-30.11510467529297
70800,11,"('hunt', 0, 2)",-9.103203773498535,-31.062992095947266
70800,12,"('hunt', 1, 0)",-9.828746795654297,-34.841068267822266
70800,13,"('hunt', 1, 1)",-5.981447696685791,-15.83622932434082
70800,14,"('hunt', 1, 2)",-6.095533847808838,-16.739566802978516
70800,15,"('hunt', 2, 0)",-9.603157997131348,-38.425758361816406
70800,16,"('hunt', 2, 1)",-7.117753505706787,-24.68400001525879
70800,17,"('hunt', 2, 2)",-4.453399658203125,-7.973760604858398
70800,18,"('expedition', 0, 0)",,
71000,0,"('wait', 0, 0)",-12.445134162902832,-46.103633880615234
71000,1,"('wait', 0, 1)",-9.417346954345703,-32.554439544677734
71000,2,"('wait', 0, 2)",-9.081035614013672,-31.609338760375977
71000,3,"('wait', 1, 0)",-10.076988220214844,-36.6326904296875
71000,4,"('wait', 1, 1)",-6.131312370300293,-17.304304122924805
71000,5,"('wait', 1, 2)",-6.527633190155029,-19.04977798461914
71000,6,"('wait', 2, 0)",-10.071720123291016,-40.513919830322266
71000,7,"('wait', 2, 1)",-7.02371072769165,-25.97651481628418
71000,8,"('wait', 2, 2)",-5.290826320648193,-11.7600736618042
71000,9,"('hunt', 0, 0)",-13.064896583557129,-47.20697021484375
71000,10,"('hunt', 0, 1)",-8.9539794921875,-30.124881744384766
71000,11,"('hunt', 0, 2)",-9.124716758728027,-31.112504959106445
71000,12,"('hunt', 1, 0)",-9.828746795654297,-34.841068267822266
71000,13,"('hunt', 1, 1)",-5.981447696685791,-15.83622932434082
71000,14,"('hunt', 1, 2)",-6.095533847808838,-16.739566802978516
71000,15,"('hunt', 2, 0)",-9.603157997131348,-38.425758361816406
71000,16,"('hunt', 2, 1)",-7.117753505706787,-24.68400001525879
71000,17,"('hunt', 2, 2)",-4.311708450317383,-7.256283283233643
71000,18,"('expedition', 0, 0)",,
71200,0,"('wait', 0, 0)",-12.450748443603516,-46.10887145996094
71200,1,"('wait', 0, 1)",-9.4209566116333,-32.551063537597656
71200,2,"('wait', 0, 2)",-9.081035614013672,-31.609338760375977
71200,3,"('wait', 1, 0)",-10.096014976501465,-36.690345764160156
71200,4,"('wait', 1, 1)",-6.131312370300293,-17.304304122924805
71200,5,"('wait', 1, 2)",-6.527633190155029,-19.04977798461914
71200,6,"('wait', 2, 0)",-10.091545104980469,-40.56758499145508
71200,7,"('wait', 2, 1)",-7.02371072769165,-25.97651481628418
71200,8,"('wait', 2, 2)",-5.290826320648193,-11.7600736618042
71200,9,"('hunt', 0, 0)",-13.08530330657959,-47.25568389892578
71200,10,"('hunt', 0, 1)",-8.957223892211914,-30.109668731689453
71200,11,"('hunt', 0, 2)",-9.128044128417969,-31.121400833129883
71200,12,"('hunt', 1, 0)",-9.828746795654297,-34.841068267822266
71200,13,"('hunt', 1, 1)",-5.982464790344238,-15.822344779968262
71200,14,"('hunt', 1, 2)",-6.095533847808838,-16.739566802978516
71200,15,"('hunt', 2, 0)",-9.632192611694336,-38.495758056640625
71200,16,"('hunt', 2, 1)",-7.117753505706787,-24.68400001525879
71200,17,"('hunt', 2, 2)",-4.2732744216918945,-7.340024948120117
71200,18,"('expedition', 0, 0)",,
71400,0,"('wait', 0, 0)",-12.45633602142334,-46.11357498168945
71400,1,"('wait', 0, 1)",-9.42455005645752,-32.547691345214844
71400,2,"('wait', 0, 2)",-9.081035614013672,-31.609338760375977
71400,3,"('wait', 1, 0)",-10.096014976501465,-36.690345764160156
71400,4,"('wait', 1, 1)",-6.131312370300293,-17.304304122924805
71400,5,"('wait', 1, 2)",-6.545257568359375,-19.121501922607422
71400,6,"('wait', 2, 0)",-10.091545104980469,-40.56758499145508
71400,7,"('wait', 2, 1)",-7.026494979858398,-25.97918701171875
71400,8,"('wait', 2, 2)",-5.290826320648193,-11.7600736618042
71400,9,"('hunt', 0, 0)",-13.105618476867676,-47.30412673950195
71400,10,"('hunt', 0, 1)",-8.957223892211914,-30.109668731689453
71400,11,"('hunt', 0, 2)",-9.128044128417969,-31.121400833129883
71400,12,"('hunt', 1, 0)",-9.828746795654297,-34.841068267822266
71400,13,"('hunt', 1, 1)",-5.983481407165527,-15.835229873657227
71400,14,"('hunt', 1, 2)",-6.096629619598389,-16.753061294555664
71400,15,"('hunt', 2, 0)",-9.632192611694336,-38.495758056640625
71400,16,"('hunt', 2, 1)",-7.117753505706787,-24.68400001525879
71400,17,"('hunt', 2, 2)",-4.2721943855285645,-7.827761650085449
71400,18,"('expedition', 0, 0)",,
71600,0,"('wait', 0, 0)",-12.476554870605469,-46.162879943847656
71600,1,"('wait', 0, 1)",-9.446343421936035,-32.60527038574219
71600,2,"('wait', 0, 2)",-9.084473609924316,-31.608549118041992
71600,3,"('wait', 1, 0)",-10.096014976501465,-36.690345764160156
71600,4,"('wait', 1, 1)",-6.133870601654053,-17.303955078125
71600,5,"('wait', 1, 2)",-6.545257568359375,-19.121501922607422
71600,6,"('wait', 2, 0)",-10.116238594055176,-40.62619400024414
71600,7,"('wait', 2, 1)",-7.026494979858398,-25.97918701171875
71600,8,"('wait', 2, 2)",-5.29106330871582,-11.759675979614258
71600,9,"('hunt', 0, 0)",-13.166401863098145,-47.44875717163086
71600,10,"('hunt', 0, 1)",-8.957223892211914,-30.109668731689453
71600,11,"('hunt', 0, 2)",-9.131345748901367,-31.10784339904785
71600,12,"('hunt', 1, 0)",-9.829290390014648,-34.777931213378906
71600,13,"('hunt', 1, 1)",-5.984497547149658,-15.847805976867676
71600,14,"('hunt', 1, 2)",-6.096629619598389,-16.753061294555664
71600,15,"('hunt', 2, 0)",-9.632192611694336,-38.495758056640625
71600,16,"('hunt', 2, 1)",-7.12022066116333,-24.70264434814453
